id;start_time;finish_time;duration;source_host;destination_host
comm1@req-19-10915667367_3@bus_stop_7@bus_stop_1;1.0446;1.094625;0.050025;bus_stop_7;bus_stop_1
comm1@req-29-1432574918_2@bus_stop_1@bus_stop_5;1.005;1.095044;0.090044;bus_stop_1;bus_stop_5
comm2@req-41-10915667490_2@bus_stop_1@bus_stop_2;1.065515;1.095529;0.030014;bus_stop_1;bus_stop_2
comm2@req-42-255190812_2@bus_stop_8@bus_stop_12;1.05902;1.099039;0.040019;bus_stop_8;bus_stop_12
comm2@req-50-255596094_1@bus_stop_0@bus_stop_6;1.072815;1.102829;0.030014;bus_stop_0;bus_stop_6
p@req-23-12146767_3@bus_stop_3@bus_stop_7;1.0444;1.104429;0.060029;bus_stop_3;bus_stop_7
comm2@req-34-1480037114_2@bus_stop_11@bus_stop_1;1.055925;1.105949;0.050024;bus_stop_11;bus_stop_1
p@req-48-1480037132_1@bus_stop_4@bus_stop_5;1.0422;1.112234;0.070034;bus_stop_4;bus_stop_5
comm1@req-18-1371509882_3@bus_stop_2@bus_stop_5;1.0387;1.118739;0.080039;bus_stop_2;bus_stop_5
comm1@req-41-1432574918_2@bus_stop_2@bus_stop_5;1.0388;1.118839;0.080039;bus_stop_2;bus_stop_5
comm2@req-46-1371509865_1@bus_stop_5@bus_stop_7;1.08452;1.124539;0.040019;bus_stop_5;bus_stop_7
comm1@req-32-1432574929_2@bus_stop_0@bus_stop_7;1.1046;1.12461;0.02001;bus_stop_0;bus_stop_7
comm1@req-35-2569086944_2@bus_stop_0@bus_stop_7;1.1048;1.12481;0.02001;bus_stop_0;bus_stop_7
comm2@req-31-2569108697_2@bus_stop_8@bus_stop_1;1.065329;1.125359;0.06003;bus_stop_8;bus_stop_1
comm2@req-16-255190788_3@bus_stop_8@bus_stop_1;1.065729;1.125759;0.06003;bus_stop_8;bus_stop_1
comm2@req-51-3574495212_1@bus_stop_12@bus_stop_8;1.08632;1.126339;0.040019;bus_stop_12;bus_stop_8
p@req-52-1371510128_1@bus_stop_5@bus_stop_16;1.0281;1.128149;0.100049;bus_stop_5;bus_stop_16
p@req-52-1371510173_1@bus_stop_5@bus_stop_16;1.0282;1.128249;0.100049;bus_stop_5;bus_stop_16
comm2@req-52-12146760_1@bus_stop_10@bus_stop_9;1.08842;1.128439;0.040019;bus_stop_10;bus_stop_9
p@req-42-2569108697_2@bus_stop_12@bus_stop_10;1.1087;1.12871;0.02001;bus_stop_12;bus_stop_10
p@req-36-11378562276_2@bus_stop_14@bus_stop_11;1.1115;1.13151;0.02001;bus_stop_14;bus_stop_11
p@req-10-12146767_3@bus_stop_8@bus_stop_0;1.1032;1.133215;0.030015;bus_stop_8;bus_stop_0
comm1@req-23-12146767_3@bus_stop_0@bus_stop_10;1.1045;1.134515;0.030015;bus_stop_0;bus_stop_10
p@req-26-581942559_3@bus_stop_14@bus_stop_1;1.105;1.135015;0.030015;bus_stop_14;bus_stop_1
p@req-40-12146792_2@bus_stop_10@bus_stop_12;1.1152;1.13521;0.02001;bus_stop_10;bus_stop_12
comm2@req-28-255200417_2@bus_stop_3@bus_stop_5;1.040749;1.140798;0.100049;bus_stop_3;bus_stop_5
p@req-36-255595787_2@bus_stop_8@bus_stop_11;1.1116;1.141615;0.030015;bus_stop_8;bus_stop_11
comm2@req-44-1371509865_1@bus_stop_5@bus_stop_6;1.092025;1.142049;0.050024;bus_stop_5;bus_stop_6
comm1@req-49-236868307_1@bus_stop_5@bus_stop_16;1.0423;1.142349;0.100049;bus_stop_5;bus_stop_16
comm1@req-36-2569086780_2@bus_stop_11@bus_stop_13;1.1128;1.142815;0.030015;bus_stop_11;bus_stop_13
comm1@req-45-1469068918_2@bus_stop_14@bus_stop_15;1.1231;1.14311;0.02001;bus_stop_14;bus_stop_15
comm1@req-48-1480037132_1@bus_stop_14@bus_stop_11;1.1232;1.14321;0.02001;bus_stop_14;bus_stop_11
comm1@req-50-255596028_1@bus_stop_13@bus_stop_9;1.1233;1.14331;0.02001;bus_stop_13;bus_stop_9
comm1@req-50-255191075_1@bus_stop_13@bus_stop_9;1.1234;1.14341;0.02001;bus_stop_13;bus_stop_9
comm1@req-24-255190815_3@bus_stop_1@bus_stop_6;1.1034;1.14342;0.04002;bus_stop_1;bus_stop_6
p@req-20-1371510515_3@bus_stop_10@bus_stop_16;1.0345;1.144554;0.110054;bus_stop_10;bus_stop_16
p@req-20-1371510515_3@bus_stop_10@bus_stop_16;1.0345;1.144554;0.110054;bus_stop_10;bus_stop_16
comm2@req-32-1432574929_2@bus_stop_7@bus_stop_0;1.12461;1.14462;0.02001;bus_stop_7;bus_stop_0
comm2@req-19-10915667367_3@bus_stop_1@bus_stop_7;1.094625;1.144649;0.050024;bus_stop_1;bus_stop_7
comm1@req-34-1480037117_2@bus_stop_0@bus_stop_11;1.1047;1.14472;0.04002;bus_stop_0;bus_stop_11
comm1@req-36-11378562276_2@bus_stop_16@bus_stop_1;1.1348;1.144805;0.010005;bus_stop_16;bus_stop_1
comm2@req-35-2569086944_2@bus_stop_7@bus_stop_0;1.12481;1.14482;0.02001;bus_stop_7;bus_stop_0
comm2@req-30-255596094_2@bus_stop_0@bus_stop_1;1.075134;1.145169;0.070035;bus_stop_0;bus_stop_1
comm2@req-43-1480037117_1@bus_stop_11@bus_stop_10;1.078634;1.148669;0.070035;bus_stop_11;bus_stop_10
p@req-55-12146760_1@bus_stop_4@bus_stop_2;1.1398;1.149805;0.010005;bus_stop_4;bus_stop_2
p@req-55-12146760_1@bus_stop_4@bus_stop_2;1.1398;1.149805;0.010005;bus_stop_4;bus_stop_2
p@req-55-12146760_1@bus_stop_4@bus_stop_2;1.1398;1.149805;0.010005;bus_stop_4;bus_stop_2
p@req-53-12146792_1@bus_stop_16@bus_stop_15;1.1307;1.15071;0.02001;bus_stop_16;bus_stop_15
p@req-54-255191437_1@bus_stop_15@bus_stop_16;1.131;1.15101;0.02001;bus_stop_15;bus_stop_16
p@req-54-255191437_1@bus_stop_15@bus_stop_16;1.131;1.15101;0.02001;bus_stop_15;bus_stop_16
p@req-54-255191437_1@bus_stop_15@bus_stop_16;1.131;1.15101;0.02001;bus_stop_15;bus_stop_16
comm1@req-47-1480037132_1@bus_stop_13@bus_stop_11;1.1225;1.152515;0.030015;bus_stop_13;bus_stop_11
comm1@req-56-3574495212_1@bus_stop_5@bus_stop_12;1.1426;1.152605;0.010005;bus_stop_5;bus_stop_12
comm1@req-47-255191437_1@bus_stop_13@bus_stop_14;1.1226;1.152615;0.030015;bus_stop_13;bus_stop_14
comm1@req-47-255191472_1@bus_stop_13@bus_stop_14;1.1227;1.152715;0.030015;bus_stop_13;bus_stop_14
comm1@req-47-1480037114_1@bus_stop_13@bus_stop_11;1.1228;1.152815;0.030015;bus_stop_13;bus_stop_11
comm1@req-48-255191448_1@bus_stop_13@bus_stop_14;1.1229;1.152915;0.030015;bus_stop_13;bus_stop_14
comm1@req-48-1480037117_1@bus_stop_13@bus_stop_11;1.123;1.153015;0.030015;bus_stop_13;bus_stop_11
p@req-56-2569086678_1@bus_stop_7@bus_stop_6;1.1434;1.153405;0.010005;bus_stop_7;bus_stop_6
p@req-56-2569086712_1@bus_stop_7@bus_stop_6;1.1435;1.153505;0.010005;bus_stop_7;bus_stop_6
p@req-56-11378562273_1@bus_stop_7@bus_stop_6;1.1436;1.153605;0.010005;bus_stop_7;bus_stop_6
p@req-56-11378562273_1@bus_stop_7@bus_stop_6;1.1436;1.153605;0.010005;bus_stop_7;bus_stop_6
comm2@req-36-11378562276_2@bus_stop_1@bus_stop_16;1.144805;1.15481;0.010005;bus_stop_1;bus_stop_16
p@req-54-255191472_1@bus_stop_15@bus_stop_2;1.1357;1.15571;0.02001;bus_stop_15;bus_stop_2
p@req-54-1480037114_1@bus_stop_15@bus_stop_2;1.1358;1.15581;0.02001;bus_stop_15;bus_stop_2
p@req-56-11378562276_1@bus_stop_7@bus_stop_8;1.1466;1.156605;0.010005;bus_stop_7;bus_stop_8
p@req-56-11378562276_1@bus_stop_7@bus_stop_8;1.1466;1.156605;0.010005;bus_stop_7;bus_stop_8
comm2@req-45-581942559_1@bus_stop_15@bus_stop_12;1.089734;1.159769;0.070035;bus_stop_15;bus_stop_12
comm2@req-45-2569086820_1@bus_stop_15@bus_stop_12;1.089834;1.159869;0.070035;bus_stop_15;bus_stop_12
p@req-53-12146792_1@bus_stop_6@bus_stop_15;1.1307;1.160715;0.030015;bus_stop_6;bus_stop_15
p@req-53-12146792_1@bus_stop_6@bus_stop_15;1.1307;1.160715;0.030015;bus_stop_6;bus_stop_15
comm1@req-53-12146794_1@bus_stop_15@bus_stop_6;1.1308;1.160815;0.030015;bus_stop_15;bus_stop_6
p@req-36-255595787_2@bus_stop_1@bus_stop_11;1.1116;1.161625;0.050025;bus_stop_1;bus_stop_11
comm1@req-46-1371510111_1@bus_stop_13@bus_stop_10;1.1224;1.16242;0.04002;bus_stop_13;bus_stop_10
comm2@req-56-3574495212_1@bus_stop_12@bus_stop_5;1.152605;1.16261;0.010005;bus_stop_12;bus_stop_5
comm2@req-45-1469068918_2@bus_stop_15@bus_stop_14;1.14311;1.16312;0.02001;bus_stop_15;bus_stop_14
comm2@req-48-1480037132_1@bus_stop_11@bus_stop_14;1.14321;1.16322;0.02001;bus_stop_11;bus_stop_14
comm2@req-50-255596028_1@bus_stop_9@bus_stop_13;1.14331;1.16332;0.02001;bus_stop_9;bus_stop_13
comm2@req-50-255191075_1@bus_stop_9@bus_stop_13;1.14341;1.16342;0.02001;bus_stop_9;bus_stop_13
p@req-38-255191075_2@bus_stop_11@bus_stop_12;1.1145;1.164525;0.050025;bus_stop_11;bus_stop_12
comm2@req-23-12146767_3@bus_stop_10@bus_stop_0;1.134515;1.164529;0.030014;bus_stop_10;bus_stop_0
comm2@req-27-255596028_2@bus_stop_9@bus_stop_1;1.084939;1.164979;0.08004;bus_stop_9;bus_stop_1
comm1@req-39-1480037112_2@bus_stop_12@bus_stop_11;1.1151;1.165125;0.050025;bus_stop_12;bus_stop_11
comm2@req-30-255596028_2@bus_stop_9@bus_stop_1;1.085239;1.165279;0.08004;bus_stop_9;bus_stop_1
comm1@req-39-255190815_2@bus_stop_10@bus_stop_6;1.1075;1.167529;0.060029;bus_stop_10;bus_stop_6
p@req-33-9143213716_3@bus_stop_14@bus_stop_16;1.1284;1.16842;0.04002;bus_stop_14;bus_stop_16
p@req-33-9143213716_3@bus_stop_14@bus_stop_16;1.1284;1.16842;0.04002;bus_stop_14;bus_stop_16
comm1@req-61-2569086736_1@bus_stop_9@bus_stop_13;1.149;1.16901;0.02001;bus_stop_9;bus_stop_13
comm1@req-54-12146794_1@bus_stop_2@bus_stop_6;1.139;1.169015;0.030015;bus_stop_2;bus_stop_6
comm2@req-36-2569086780_2@bus_stop_13@bus_stop_11;1.142815;1.172829;0.030014;bus_stop_13;bus_stop_11
comm1@req-22-255596094_3@bus_stop_1@bus_stop_0;1.1033;1.173334;0.070034;bus_stop_1;bus_stop_0
comm1@req-35-10915667367_2@bus_stop_0@bus_stop_1;1.1049;1.174934;0.070034;bus_stop_0;bus_stop_1
p@req-26-581942559_3@bus_stop_0@bus_stop_1;1.105;1.175034;0.070034;bus_stop_0;bus_stop_1
p@req-54-255191472_1@bus_stop_16@bus_stop_2;1.1357;1.17572;0.04002;bus_stop_16;bus_stop_2
p@req-54-1480037132_1@bus_stop_3@bus_stop_2;1.1396;1.17962;0.04002;bus_stop_3;bus_stop_2
p@req-55-2447667809_1@bus_stop_3@bus_stop_2;1.1397;1.17972;0.04002;bus_stop_3;bus_stop_2
p@req-55-2447667809_1@bus_stop_3@bus_stop_2;1.1397;1.17972;0.04002;bus_stop_3;bus_stop_2
comm1@req-42-2569108697_2@bus_stop_15@bus_stop_8;1.13;1.180025;0.050025;bus_stop_15;bus_stop_8
p@req-52-1371509982_1@bus_stop_13@bus_stop_15;1.1304;1.180425;0.050025;bus_stop_13;bus_stop_15
p@req-52-1371509865_1@bus_stop_13@bus_stop_15;1.1305;1.180525;0.050025;bus_stop_13;bus_stop_15
p@req-52-1371510111_1@bus_stop_13@bus_stop_15;1.1306;1.180625;0.050025;bus_stop_13;bus_stop_15
p@req-53-1480037106_1@bus_stop_6@bus_stop_16;1.1309;1.180925;0.050025;bus_stop_6;bus_stop_16
comm2@req-47-1480037132_1@bus_stop_11@bus_stop_13;1.152515;1.182529;0.030014;bus_stop_11;bus_stop_13
comm2@req-47-255191437_1@bus_stop_14@bus_stop_13;1.152615;1.182629;0.030014;bus_stop_14;bus_stop_13
comm2@req-47-255191472_1@bus_stop_14@bus_stop_13;1.152715;1.182729;0.030014;bus_stop_14;bus_stop_13
comm2@req-47-1480037114_1@bus_stop_11@bus_stop_13;1.152815;1.182829;0.030014;bus_stop_11;bus_stop_13
comm2@req-48-255191448_1@bus_stop_14@bus_stop_13;1.152915;1.182929;0.030014;bus_stop_14;bus_stop_13
comm2@req-48-1480037117_1@bus_stop_11@bus_stop_13;1.153015;1.183029;0.030014;bus_stop_11;bus_stop_13
comm2@req-24-255190815_3@bus_stop_6@bus_stop_1;1.14342;1.183439;0.040019;bus_stop_6;bus_stop_1
p@req-43-1480037117_2@bus_stop_10@bus_stop_11;1.1135;1.183534;0.070034;bus_stop_10;bus_stop_11
p@req-38-255191075_2@bus_stop_15@bus_stop_12;1.1145;1.184534;0.070034;bus_stop_15;bus_stop_12
comm2@req-34-1480037117_2@bus_stop_11@bus_stop_0;1.14472;1.184739;0.040019;bus_stop_11;bus_stop_0
comm2@req-29-1432574918_2@bus_stop_5@bus_stop_1;1.095044;1.185088;0.090044;bus_stop_5;bus_stop_1
comm1@req-40-12146792_2@bus_stop_3@bus_stop_6;1.1353;1.185325;0.050025;bus_stop_3;bus_stop_6
p@req-57-1371509982_1@bus_stop_8@bus_stop_9;1.1487;1.18872;0.04002;bus_stop_8;bus_stop_9
p@req-57-9983238121_1@bus_stop_8@bus_stop_9;1.1488;1.18882;0.04002;bus_stop_8;bus_stop_9
comm1@req-57-1371510009_1@bus_stop_9@bus_stop_10;1.1489;1.18892;0.04002;bus_stop_9;bus_stop_10
comm2@req-61-2569086736_1@bus_stop_13@bus_stop_9;1.16901;1.18902;0.02001;bus_stop_13;bus_stop_9
comm2@req-53-12146794_1@bus_stop_6@bus_stop_15;1.160815;1.190829;0.030014;bus_stop_6;bus_stop_15
p@req-56-12146792_1@bus_stop_5@bus_stop_6;1.1433;1.193325;0.050025;bus_stop_5;bus_stop_6
p@req-56-12146792_1@bus_stop_5@bus_stop_6;1.1433;1.193325;0.050025;bus_stop_5;bus_stop_6
p@req-56-2569086678_1@bus_stop_5@bus_stop_6;1.1434;1.193425;0.050025;bus_stop_5;bus_stop_6
comm1@req-20-1371510515_3@bus_stop_8@bus_stop_5;1.1458;1.195825;0.050025;bus_stop_8;bus_stop_5
comm1@req-51-2569086678_1@bus_stop_16@bus_stop_13;1.1285;1.198534;0.070034;bus_stop_16;bus_stop_13
comm2@req-18-1371509882_3@bus_stop_5@bus_stop_2;1.118739;1.198779;0.08004;bus_stop_5;bus_stop_2
comm2@req-41-1432574918_2@bus_stop_5@bus_stop_2;1.118839;1.198879;0.08004;bus_stop_5;bus_stop_2
comm2@req-54-12146794_1@bus_stop_6@bus_stop_2;1.169015;1.199029;0.030014;bus_stop_6;bus_stop_2
p@req-52-1371509982_1@bus_stop_12@bus_stop_15;1.1304;1.200434;0.070034;bus_stop_12;bus_stop_15
p@req-52-1371509982_1@bus_stop_9@bus_stop_15;1.1304;1.200434;0.070034;bus_stop_9;bus_stop_15
comm2@req-46-1371510111_1@bus_stop_10@bus_stop_13;1.16242;1.202439;0.040019;bus_stop_10;bus_stop_13
comm1@req-57-12146756_1@bus_stop_8@bus_stop_10;1.1467;1.206729;0.060029;bus_stop_8;bus_stop_10
p@req-38-2569086780_2@bus_stop_1@bus_stop_10;1.1074;1.207449;0.100049;bus_stop_1;bus_stop_10
comm1@req-52-1371510173_1@bus_stop_15@bus_stop_5;1.1303;1.210339;0.080039;bus_stop_15;bus_stop_5
p@req-52-1371509865_1@bus_stop_5@bus_stop_15;1.1305;1.210539;0.080039;bus_stop_5;bus_stop_15
p@req-52-1371509865_1@bus_stop_5@bus_stop_15;1.1305;1.210539;0.080039;bus_stop_5;bus_stop_15
p@req-52-1371509865_1@bus_stop_5@bus_stop_15;1.1305;1.210539;0.080039;bus_stop_5;bus_stop_15
p@req-52-1371510111_1@bus_stop_5@bus_stop_15;1.1306;1.210639;0.080039;bus_stop_5;bus_stop_15
p@req-55-9279408578_1@bus_stop_4@bus_stop_5;1.1425;1.212534;0.070034;bus_stop_4;bus_stop_5
comm2@req-39-1480037112_2@bus_stop_11@bus_stop_12;1.165125;1.215149;0.050024;bus_stop_11;bus_stop_12
comm1@req-26-581942559_3@bus_stop_1@bus_stop_15;1.2052;1.215205;0.010005;bus_stop_1;bus_stop_15
comm1@req-33-9143213716_3@bus_stop_1@bus_stop_15;1.2062;1.216205;0.010005;bus_stop_1;bus_stop_15
p@req-38-2569086780_2@bus_stop_16@bus_stop_10;1.1074;1.217454;0.110054;bus_stop_16;bus_stop_10
comm1@req-52-12146767_1@bus_stop_15@bus_stop_10;1.1301;1.220144;0.090044;bus_stop_15;bus_stop_10
comm1@req-52-1371510128_1@bus_stop_15@bus_stop_10;1.1302;1.220244;0.090044;bus_stop_15;bus_stop_10
comm2@req-26-581942559_3@bus_stop_15@bus_stop_1;1.215205;1.22521;0.010005;bus_stop_15;bus_stop_1
p@req-42-255190788_2@bus_stop_12@bus_stop_3;1.1354;1.225444;0.090044;bus_stop_12;bus_stop_3
comm2@req-33-9143213716_3@bus_stop_15@bus_stop_1;1.216205;1.22621;0.010005;bus_stop_15;bus_stop_1
comm2@req-39-255190815_2@bus_stop_6@bus_stop_10;1.167529;1.227559;0.06003;bus_stop_6;bus_stop_10
comm2@req-57-1371510009_1@bus_stop_10@bus_stop_9;1.18892;1.228939;0.040019;bus_stop_10;bus_stop_9
comm2@req-42-2569108697_2@bus_stop_8@bus_stop_15;1.180025;1.230049;0.050024;bus_stop_8;bus_stop_15
comm1@req-53-1480037106_1@bus_stop_14@bus_stop_6;1.2249;1.234905;0.010005;bus_stop_14;bus_stop_6
comm2@req-40-12146792_2@bus_stop_6@bus_stop_3;1.185325;1.235349;0.050024;bus_stop_6;bus_stop_3
p@req-37-1371510515_2@bus_stop_0@bus_stop_10;1.2088;1.238815;0.030015;bus_stop_0;bus_stop_10
p@req-37-9983238121_2@bus_stop_0@bus_stop_10;1.2089;1.238915;0.030015;bus_stop_0;bus_stop_10
comm1@req-38-2569086780_2@bus_stop_12@bus_stop_13;1.2203;1.24031;0.02001;bus_stop_12;bus_stop_13
comm1@req-56-11378562273_1@bus_stop_15@bus_stop_1;1.2319;1.241905;0.010005;bus_stop_15;bus_stop_1
comm1@req-56-11378562276_1@bus_stop_15@bus_stop_1;1.232;1.242005;0.010005;bus_stop_15;bus_stop_1
comm2@req-49-236868307_1@bus_stop_16@bus_stop_5;1.142349;1.242398;0.100049;bus_stop_16;bus_stop_5
comm2@req-22-255596094_3@bus_stop_0@bus_stop_1;1.173334;1.243369;0.070035;bus_stop_0;bus_stop_1
comm1@req-51-255595238_2@bus_stop_13@bus_stop_6;1.2241;1.24411;0.02001;bus_stop_13;bus_stop_6
comm1@req-53-12146792_1@bus_stop_13@bus_stop_6;1.2245;1.24451;0.02001;bus_stop_13;bus_stop_6
comm1@req-10-12146767_3@bus_stop_16@bus_stop_10;1.1347;1.244754;0.110054;bus_stop_16;bus_stop_10
comm2@req-53-1480037106_1@bus_stop_6@bus_stop_14;1.234905;1.24491;0.010005;bus_stop_6;bus_stop_14
comm2@req-35-10915667367_2@bus_stop_1@bus_stop_0;1.174934;1.244969;0.070035;bus_stop_1;bus_stop_0
comm1@req-62-10915667347_0@bus_stop_16@bus_stop_1;1.2352;1.245205;0.010005;bus_stop_16;bus_stop_1
comm1@req-62-11378562276_0@bus_stop_3@bus_stop_1;1.2357;1.245705;0.010005;bus_stop_3;bus_stop_1
comm2@req-20-1371510515_3@bus_stop_5@bus_stop_8;1.195825;1.245849;0.050024;bus_stop_5;bus_stop_8
comm1@req-66-4414627711_0@bus_stop_3@bus_stop_1;1.2382;1.248205;0.010005;bus_stop_3;bus_stop_1
comm1@req-67-11378562276_0@bus_stop_3@bus_stop_1;1.2388;1.248805;0.010005;bus_stop_3;bus_stop_1
comm1@req-67-10915667347_0@bus_stop_3@bus_stop_1;1.2391;1.249105;0.010005;bus_stop_3;bus_stop_1
comm1@req-38-255191075_2@bus_stop_10@bus_stop_9;1.2091;1.24912;0.04002;bus_stop_10;bus_stop_9
p@req-59-12146760_1@bus_stop_4@bus_stop_2;1.2405;1.250505;0.010005;bus_stop_4;bus_stop_2
p@req-59-12146760_1@bus_stop_4@bus_stop_2;1.2405;1.250505;0.010005;bus_stop_4;bus_stop_2
p@req-59-1371509982_1@bus_stop_4@bus_stop_2;1.2406;1.250605;0.010005;bus_stop_4;bus_stop_2
p@req-59-1371509982_1@bus_stop_4@bus_stop_2;1.2406;1.250605;0.010005;bus_stop_4;bus_stop_2
comm1@req-55-9279408578_1@bus_stop_15@bus_stop_2;1.2315;1.25151;0.02001;bus_stop_15;bus_stop_2
comm2@req-56-11378562273_1@bus_stop_1@bus_stop_15;1.241905;1.25191;0.010005;bus_stop_1;bus_stop_15
comm1@req-71-12146756_0@bus_stop_5@bus_stop_10;1.242;1.252005;0.010005;bus_stop_5;bus_stop_10
comm2@req-56-11378562276_1@bus_stop_1@bus_stop_15;1.242005;1.25201;0.010005;bus_stop_1;bus_stop_15
comm1@req-71-1371509982_0@bus_stop_5@bus_stop_10;1.2421;1.252105;0.010005;bus_stop_5;bus_stop_10
comm1@req-57-9983238121_1@bus_stop_15@bus_stop_2;1.2322;1.25221;0.02001;bus_stop_15;bus_stop_2
p@req-57-12146760_1@bus_stop_16@bus_stop_15;1.2323;1.25231;0.02001;bus_stop_16;bus_stop_15
p@req-44-1371509882_2@bus_stop_11@bus_stop_6;1.2424;1.252405;0.010005;bus_stop_11;bus_stop_6
p@req-44-1371509882_2@bus_stop_11@bus_stop_6;1.2424;1.252405;0.010005;bus_stop_11;bus_stop_6
comm1@req-71-1371510111_0@bus_stop_5@bus_stop_10;1.243;1.253005;0.010005;bus_stop_5;bus_stop_10
p@req-60-2923311197_1@bus_stop_7@bus_stop_6;1.2438;1.253805;0.010005;bus_stop_7;bus_stop_6
p@req-61-255191075_1@bus_stop_7@bus_stop_6;1.2439;1.253905;0.010005;bus_stop_7;bus_stop_6
p@req-61-255191075_1@bus_stop_7@bus_stop_6;1.2439;1.253905;0.010005;bus_stop_7;bus_stop_6
comm1@req-51-1480037132_2@bus_stop_13@bus_stop_11;1.224;1.254015;0.030015;bus_stop_13;bus_stop_11
comm1@req-52-1371509865_1@bus_stop_13@bus_stop_5;1.2243;1.254315;0.030015;bus_stop_13;bus_stop_5
comm1@req-62-10915667342_0@bus_stop_16@bus_stop_15;1.235;1.25501;0.02001;bus_stop_16;bus_stop_15
comm2@req-62-10915667347_0@bus_stop_1@bus_stop_16;1.245205;1.25521;0.010005;bus_stop_1;bus_stop_16
p@req-46-1371510515_2@bus_stop_8@bus_stop_12;1.2154;1.25542;0.04002;bus_stop_8;bus_stop_12
p@req-58-1432574912_1@bus_stop_16@bus_stop_3;1.2356;1.25561;0.02001;bus_stop_16;bus_stop_3
p@req-58-1432574912_1@bus_stop_15@bus_stop_3;1.2356;1.25561;0.02001;bus_stop_15;bus_stop_3
comm2@req-62-11378562276_0@bus_stop_1@bus_stop_3;1.245705;1.25571;0.010005;bus_stop_1;bus_stop_3
comm1@req-32-1432574863_3@bus_stop_8@bus_stop_7;1.246;1.256005;0.010005;bus_stop_8;bus_stop_7
comm1@req-64-10915667297_0@bus_stop_3@bus_stop_15;1.2367;1.25671;0.02001;bus_stop_3;bus_stop_15
comm1@req-78-1432574946_0@bus_stop_9@bus_stop_0;1.2477;1.257705;0.010005;bus_stop_9;bus_stop_0
comm1@req-78-1432574941_0@bus_stop_9@bus_stop_0;1.2479;1.257905;0.010005;bus_stop_9;bus_stop_0
comm1@req-66-2569086820_0@bus_stop_3@bus_stop_15;1.2381;1.25811;0.02001;bus_stop_3;bus_stop_15
comm2@req-66-4414627711_0@bus_stop_1@bus_stop_3;1.248205;1.25821;0.010005;bus_stop_1;bus_stop_3
comm1@req-66-581942559_0@bus_stop_3@bus_stop_15;1.2383;1.25831;0.02001;bus_stop_3;bus_stop_15
comm2@req-67-11378562276_0@bus_stop_1@bus_stop_3;1.248805;1.25881;0.010005;bus_stop_1;bus_stop_3
comm1@req-67-10915667342_0@bus_stop_3@bus_stop_15;1.239;1.25901;0.02001;bus_stop_3;bus_stop_15
comm2@req-67-10915667347_0@bus_stop_1@bus_stop_3;1.249105;1.25911;0.010005;bus_stop_1;bus_stop_3
comm1@req-68-10915667342_0@bus_stop_3@bus_stop_15;1.2395;1.25951;0.02001;bus_stop_3;bus_stop_15
comm2@req-38-2569086780_2@bus_stop_13@bus_stop_12;1.24031;1.26032;0.02001;bus_stop_13;bus_stop_12
comm1@req-56-12146792_1@bus_stop_15@bus_stop_6;1.2316;1.261615;0.030015;bus_stop_15;bus_stop_6
comm2@req-71-12146756_0@bus_stop_10@bus_stop_5;1.252005;1.26201;0.010005;bus_stop_10;bus_stop_5
comm2@req-71-1371509982_0@bus_stop_10@bus_stop_5;1.252105;1.26211;0.010005;bus_stop_10;bus_stop_5
comm2@req-71-1371510111_0@bus_stop_10@bus_stop_5;1.253005;1.26301;0.010005;bus_stop_10;bus_stop_5
comm2@req-51-255595238_2@bus_stop_6@bus_stop_13;1.24411;1.26412;0.02001;bus_stop_6;bus_stop_13
comm1@req-52-1371509982_1@bus_stop_13@bus_stop_10;1.2242;1.26422;0.04002;bus_stop_13;bus_stop_10
comm1@req-52-1371510111_1@bus_stop_13@bus_stop_10;1.2244;1.26442;0.04002;bus_stop_13;bus_stop_10
comm2@req-53-12146792_1@bus_stop_6@bus_stop_13;1.24451;1.26452;0.02001;bus_stop_6;bus_stop_13
comm2@req-32-1432574863_3@bus_stop_7@bus_stop_8;1.256005;1.26601;0.010005;bus_stop_7;bus_stop_8
comm2@req-57-12146756_1@bus_stop_10@bus_stop_8;1.206729;1.266759;0.06003;bus_stop_10;bus_stop_8
comm1@req-64-10915667292_0@bus_stop_3@bus_stop_4;1.2369;1.266915;0.030015;bus_stop_3;bus_stop_4
comm1@req-77-1451034444_0@bus_stop_9@bus_stop_12;1.2471;1.26711;0.02001;bus_stop_9;bus_stop_12
comm1@req-65-581942025_0@bus_stop_3@bus_stop_4;1.2372;1.267215;0.030015;bus_stop_3;bus_stop_4
comm1@req-90-10915667342_0@bus_stop_4@bus_stop_15;1.2573;1.267305;0.010005;bus_stop_4;bus_stop_15
comm1@req-65-255191427_0@bus_stop_3@bus_stop_4;1.2373;1.267315;0.030015;bus_stop_3;bus_stop_4
comm1@req-65-581942058_0@bus_stop_3@bus_stop_4;1.2374;1.267415;0.030015;bus_stop_3;bus_stop_4
comm1@req-65-583490272_0@bus_stop_3@bus_stop_4;1.2375;1.267515;0.030015;bus_stop_3;bus_stop_4
comm2@req-78-1432574946_0@bus_stop_0@bus_stop_9;1.257705;1.26771;0.010005;bus_stop_0;bus_stop_9
comm1@req-36-255595787_2@bus_stop_10@bus_stop_8;1.2077;1.267729;0.060029;bus_stop_10;bus_stop_8
comm2@req-78-1432574941_0@bus_stop_0@bus_stop_9;1.257905;1.26791;0.010005;bus_stop_0;bus_stop_9
p@req-31-255190815_3@bus_stop_16@bus_stop_14;1.2279;1.26792;0.04002;bus_stop_16;bus_stop_14
